id,text,aspect,category,polarity,from,to
1270,"this is a benefit for many reasons ; one being just for appearance , your pants wo n't be bulging with this phone in your pocket .",appearance,general,positive,56,66
1271,the door would not close .,door,general,negative,4,8
1272,"then my dvds would stop playing in the middle , or not even be read at all .",read,general,negative,63,67
1273,plusses are the easy to remove battery and the terrific sound produced by the nomad .,sound,general,positive,56,61
1274,"all reviews i 've seen seem to indicate that the creative mp3 jukeboxes have the best sound quality of these 2nd generation jukeboxed ( ipod , archos , dell , samsung ) .",sound quality,general,positive,86,99
1275,"unfortunately , after loading 280 + songs , all i get now is "" player either not connected or busy . """,player,general,negative,63,69
1276,"2 . despite most reviewers giving kudos to the zen for music quality , i experienced a flaw using eax .",eax,general,negative,98,101
1277,"although the supplied software can be annoying at times , on whole it is excellent .",software,general,positive,22,30
1278,"great sound , very long battery life ( i routinely play it for 12 + hours ) , very fast recharges rate , removable battery , storage size , nice screen , firmware updates , and great price .",recharges rate,general,positive,88,102
1279,another reason i got it is because you can put wma files on it .,wma files,general,positive,47,56
1280,"weaknesses are minor : the feel and layout of the remote control are only so-so ; it does n't show the complete filenames of mp3s with really long names ; you must cycle through every zoom setting ( 2x , 3x , 4x , 1/2x , etc. ) before getting back to normal size [ sorry if i 'm just ignorant of a way to get back to 1x quickly ] .",layout,general,negative,36,42
1281,yet after ensuring that all the id3 tags are in order ( with the software which is actually not as bad as people make it out ) it actually turns out to be really handy .,id3 tags,general,positive,32,40
1282,"also , the carrying case that came with mine covers up the display , so even though the side controls are reachable , i have to open it up to see the display .",case,general,negative,20,24
1283,"the software is very easy to use , and within 30 minutes of opening my box , i was out and about listening to any one of my 80 cds .",software,general,positive,4,12
1284,the manual mode is easy to use with fast access for the selection of shutter speed and aperture without having to fumble through menu options .,manual mode,general,positive,4,15
1285,this did n't bother me too much because it 's still a decent size .,size,general,positive,61,65
1286,"i was worried that 4 megapixel photos would download more slowly , but there 's no difference in working with the files .",download,general,positive,44,52
1287,"quite simply , the firmware and / or the os that control this thing is not ready for prime time .",firmware,general,negative,19,27
1288,"seems to read most dvds fine , and reads quietly ( i had a pioneer player that had fairly loud disc spin noise ) .",read,general,positive,9,13
1289,the quick sync is n't any good becuase it either needs to be configured properly or just is n't very useful .,sync,general,negative,10,14
1290,"there were a few attractive features , such as the small size and the layout of the remote .",layout,general,positive,70,76
1291,my favorite thing about the nomad is the eax feature .,eax feature,general,positive,41,52
1292,the software sucks .,software,general,negative,4,12
1293,"some of the higher pitched rings are very easy to hear , but not easy to listen to .",listen,general,negative,73,79
1294,"some of the higher pitched rings are very easy to hear , but not easy to listen to .",higher pitched rings,general,negative,12,32
1295,"their network coverage is very sporadic , and the network always seems overloaded , resulting in very unpleasant calling experience .",network,general,negative,6,13
1296,"easy to use , small form factor , and looks good to boot .",form factor,general,positive,20,31
1297,"on average , indoor shots with a flash are not quite as good as 35mm .",indoor shots,general,negative,13,25
1298,made the camera totally inoperable .,camera,general,negative,9,15
1299,other tagging problems result ( i think ) from the nomad 's operating system .,operating system,general,negative,60,76
1300,the buttons and interface are very easy to use .,buttons,general,positive,4,11
1301,"sound quality is wonderful , i really like the smart volume sound normalization .",sound quality,general,positive,0,13
