id,text,aspect,category,polarity,from,to
3744,"worthless i went there two years ago when albatross was running the hotel. it was a very good hotel, and the services were very good. but now, under the new administration, it's too expensive for the service. i couldn't sleep because of mosquitoes, and the quality of food was very bad. i had a really bad holiday there.",food,hotel,negative,268,272
3745,the bathroom and towels were adequate but limited.,bathroom,hotel,neutral,4,12
3746,my experience in the situation is very bad as the loading and unloading area is strangely chaotic and there is no organization or good reception or farewell from the hotel,hotel,hotel,positive,166,171
3747,"jordan the hotel is beautiful and wonderful and there are several swimming pools and i liked the idea of having more than one restaurant and this is convenient because the hotel is large, but the rooms from the inside need new furniture and better service, especially bathrooms.",hotel,hotel,positive,11,16
3748,"for this price, the value does not live up to my expectations compared to other accorhotels in terms of service and hotel facilities.",service,hotel,neutral,104,111
3749,"- the restaurant is very bad, the furniture is very bad, and the food is very bad.",restaurant,hotel,negative,6,16
3750,i had to stay in a hotel for my travel reasons at the end of october and that was the last minute option as we were on a local holiday and everything was closed. i used the hotel to sleep in the evening. the hotel is shabby and dirty.,hotel,hotel,negative,19,24
3751,"i advise everyone to ask about him when they go and deal with him, and only breakfast was good, and nothing wrong with him, and the view from the restaurant was superstitious.",restaurant,hotel,positive,146,156
3752,free internet access - in some rooms service is poor and sending private phones to du company inside the hotel is not good,service,hotel,neutral,37,44
3753,"the best vacation is not a place to tip, just a great place,",place,hotel,positive,27,32
3754,"for the price you pay, you get a great offer on accommodation: which is good by the standards of egyptian backpackers. the views from the roof are great, and the place there will be great once it is cleaned.",views,hotel,positive,123,128
3755,"bad experience, and i won't repeat it, untrained staff, especially receptionists.",staff,hotel,negative,49,54
3756,"trade as usual?? while one can notice that the hotel was once well decorated, but apparently the maintenance fell apart. the room looks worn out and the bathroom tile is broken.",bathroom,hotel,negative,153,161
3757,"that’s fine, but... i’ve stayed here on several occasions, it’s a convenient hotel to stay at. staff vary in the degree of their willingness to help, but i’ve always found the building guard to help me. however, you have to be careful that if the royal family is in town, you might have to go outside to make room for vip guests.",staff,hotel,neutral,95,100
3758,"breakfast was nice but the room was so worn out, it could have been cleaned up! inside the suite there was a ridiculously small ""dolly"".",room,hotel,negative,27,31
3760,"good service, great location, and lots of space. the stay dublin christchurch apartments have plenty of space, beds, and cooking utensils, and are ideally located. the old building and two appliances have some problems, but everything works fine overall.",location,hotel,neutral,20,28
3761,great hotel i stayed in this hotel for more than a month. the rooms were great and their design was nice.,rooms,hotel,positive,62,67
3762,i also thank them for taking care of the guests and meeting all the wishes i have had to rest and enjoy in the hotel me and the whole family,hotel,hotel,positive,111,116
3763,"great features: the hotel was very good, the bar on the ground floor and an extra disco on the 16th floor. the rooms are clean. guests at this hotel are mostly russians or asians.",hotel,hotel,positive,20,25
3764,the food has a great taste overall.,food,hotel,positive,4,8
3765,beautiful hotel very beautiful hotel and staff cooperating and smiling and the hotel is very quiet and the rooms are clean and the hotel is located in a high-end area and beautiful service and not in the imagination,hotel,hotel,positive,10,15
3766,"the bathroom needs maintenance, and the water's weak.",bathroom,hotel,negative,4,12
3767,"my trip to omrah was nerve-wracking and uncomfortable, the room was not cleaned while i was out and asked to be cleaned.",room,hotel,negative,59,63
3768,the atmosphere of general malaise in the hotel. the hotel did not have many activities and i felt empty.,hotel,hotel,negative,41,46
3769,and hospitality and good treatment and all the services provided by the hotel,service,hotel,positive,47,54
3770,rooms are small. there's no food variety at all.,rooms,hotel,negative,0,5
3771,a pleasant visit to the hotel and an excellent location at the end of abu dhabi corniche and very close to the marina mall and emirates palace.. i enjoyed the high buffet on dinner and food quality..,food,hotel,positive,185,189
