id,text,aspect,category,polarity,from,to
2056,They are comfortable and I know I will get a lot of use out of them .,They,Clothing#Quality,positive,0,4
2057,I had bought a black pair before at a Bealls and loved them .,them,Shoes#General,positive,55,59
2058,"Also , maybe it 's because I got a different color , but these do n't seem as well made as the ones I 've gotten in the past .",implicit,Bottom#General,positive,-1,-1
2059,They are just like my old ones and I hope they hold up better,They,Clothing#General,positive,0,4
2060,The upper material is very soft and comfy .,upper,Shoes#Quality,positive,4,9
2061,They have always been just a tad tight .,They,Shoes#Size,negative,0,4
2062,"They give great support and are strong enough to resist runs , but look really good on .",They,Bottom#General,positive,0,4
2063,After wearing them all day it gets a little tight and irritating .,them,Shoes#Size,negative,14,18
2064,Received in a timely manner,implicit,Service#General,positive,-1,-1
2065,"While they aren't as stretchy or soft on the skin as the Danskin microfiber tights , they do fit me comfortably .",they,Bottom#Quality,positive,6,10
2066,Awesome find !,implicit,Shoes#General,positive,-1,-1
2067,"I far , far prefer them .",them,Bottom#General,positive,19,23
2068,Love these moccasins !,moccasins,Shoes#General,positive,11,20
2069,Love the fit and comfort and the price was great,price,Shoes#Prices,positive,33,38
2070,I like this sweatshirt .,sweatshirt,Top#General,positive,12,22
2071,Beautiful shoe,shoe,Shoes#Looking,positive,10,14
2072,These shoes are cute as a button !,shoes,Shoes#Looking,positive,6,11
2073,Highly recommended .,implicit,Bottom#General,positive,-1,-1
2074,These are of good quality and fit perfectly .,quality,Bottom#Quality,positive,18,25
2075,"They basically cover everything and are super thick , but they are also strangely comfortable and stretchy.Also , I was n't sure what color to get since I 'm very pale , but I ordered the light toast and it 's not too much darker than my skin tone as you can see from the photo .",they,Clothing#Quality,positive,0,4
2076,"They are not quite as opaque as I had hoped for , ( I bought them to wear with a costume ) however on top of a pair of sheer black pantyhose they are completely opaque and exactly what I wanted .",they,Bottom#Looking,positive,0,4
2077,I just tried them on and they are a great fit. < a data-hook=product-link-linked class=a-link-normal href=/Danskin-Women-s-Convertible-Tight/dp/B001U88UU8/ref=cm_cr_arp_d_rvw_txt ? ie=UTF8 > Danskin Women 's Convertible Tight < /a >,they,Bottom#Size,positive,25,29
2078,Shoes arrived on time and in tact .,implicit,Service#General,positive,-1,-1
2079,Very cozy,implicit,Clothing#Quality,positive,-1,-1
2080,"The S/M were way too short.She has longish legs , but the sizing here is way off .",S/M,Clothing#Size,negative,4,7
2081,Would absolutely recommend .,implicit,Clothing#General,positive,-1,-1
2082,"Looked nice , were too small .",implicit,Clothing#Looking,positive,-1,-1
2083,"I wish they would make the waistband slightly wider to create a smoother line , but it does work very well as is .",waistband,Bottom#General,positive,27,36
2084,They have the shine i was looking for they feel rough until you put them on .,They,Bottom#Looking,positive,0,4
2085,This is the most comfortable sandal I own - right out of the box .,sandal,Shoes#Quality,positive,29,35
2086,It is really tight and I ca n't wear it comfortably at all .,implicit,Shoes#Quality,negative,-1,-1
2087,LOVE THE SHOE BUT WILL ONLY WEAR FOR SHORT PERIODS OF TIME .,SHOE,Shoes#General,positive,9,13
2088,I love this style but other brands do not always fit right .,other,Shoes#Brand,negative,22,27
2089,They are a nice thick material and do n't run easily .,material,Bottom#Quality,positive,22,30
2090,My 13 year old daughter was delighted with these tights - usually she ca n't wait to get her ballet tights off as soon as her class ends but these were so comfortable I think she forgot she had them on ... .,tights,Bottom#General,positive,49,55
2091,"Awesome tights , I will be buying more .",tights,Bottom#General,positive,8,14
2092,I can not believe the quality of this shirt for under $ 10 .,quality,Top#Quality,positive,22,29
2093,"Beautifully simple , and after wearing them outside a couple times , I have n't noticed any slippage .",them,Shoes#Quality,positive,39,43
2094,"It 's not denim it 's not even polyester-cotton , it 's some freaky synthetic .",implicit,Top#Quality,negative,-1,-1
2095,Bought a second Ash/Grey sweater because the first one fit so well and is so warm .,first,Top#Quality,positive,45,50
2096,The transition tights are great for women who wear dresses in winter and want something that wo n't run or rip after three wears .,transition,Bottom#General,positive,4,14
2097,My only glitch is this color is now DARKER than I remembered it .,color,Bottom#Looking,negative,23,28
2098,They go with almost every outfit .,They,Clothing#Looking,positive,0,4
2099,these shiny tights fit great and are well made .,tights,Bottom#Size,positive,12,18
2100,Good for about 3-4 hours but I have foot pain so it has to be a good shoe to last that long .,shoe,Shoes#General,positive,69,73
2101,"Very soft and warm too , it 's an all around great sweatshirt for a nice price !",price,Top#Prices,positive,73,78
2102,It ran small and the quality was just not there .,implicit,Shoes#Size,negative,-1,-1
2103,Color is really beautiful .,Color,Clothing#Looking,positive,0,5
2104,These are just as advertised though maybe just a tad small .,implicit,Clothing#Size,negative,-1,-1
2105,"Amazing , comfortable cute shoes .",shoes,Shoes#Looking,positive,27,32
2106,These are the perfect shoes for my daughter to wear on stage .,shoes,Shoes#General,positive,22,27
2107,"Smooth , nice color , sizing right , feet or no feet adjustement good , good band waist .",sizing,Bottom#Size,positive,22,28
2108,The D is just fine - I 'm 5 ' 4 and 137 .,The,Bottom#Size,positive,0,3
2109,These fit just fine and served my costume well .,implicit,Clothing#Looking,positive,-1,-1
2110,These were not narrow in the toe area and my foot slipped around enough that I was n't comfortable keeping them .,them,Shoes#Quality,negative,107,111
2111,"Nice enough shoes , but the color was not what I was expecting , but it could just be my monitor",color,Shoes#Looking,negative,28,33
2112,Shoes arrived on time and in tact .,Shoes,Shoes#Quality,positive,0,5
2113,"On another note , customer service was awesome about accepting the return of the additional pair of shoes I ordered , and my refund was processed quickly .",service,Service#General,positive,27,34
2114,This shirt looks good on my man I would recommend to others also the fit is perfect .,implicit,Top#Size,positive,-1,-1
2115,I have wore 1 time and received a number of positive compliments .,implicit,Top#General,positive,-1,-1
2116,Fits well and it has a lot of quality in its construction and has neat style .,implicit,Clothing#Size,positive,-1,-1
2117,If you are someone who can wear heels no problem then these are probably very good .,implicit,Shoes#General,positive,-1,-1
2118,There 's little space between the sole and the band .,implicit,Shoes#Size,negative,-1,-1
2119,Great neutral color and simple design .,design,Clothing#Looking,positive,31,37
2120,Perfect for my daughters show choir,implicit,Clothing#General,positive,-1,-1
2121,"I used to really love these tights , I 'll give them one more chance with the normal color , but the white is kind of crappy .",tights,Bottom#General,positive,28,34
2122,That could be attributed to the tight fit .,implicit,Top#Size,negative,-1,-1
2123,Color is quite a bit brighter than pictured- I like the real color better than the one in the picture .,Color,Top#Looking,positive,0,5
2124,Looks amazing and feels amazing .,implicit,Clothing#General,positive,-1,-1
2125,Snagged right away .,implicit,Clothing#General,negative,-1,-1
2126,These fit very well but were much more shimmery than expected .,implicit,Clothing#Looking,negative,-1,-1
2127,"The S/M were way too short.She has longish legs , but the sizing here is way off .",sizing,Clothing#Size,negative,58,64
2128,"Great blouse , great color !",color,Top#Looking,positive,21,26
2129,Writing said postage has to be paid in advance .,implicit,Service#General,negative,-1,-1
2130,The low heel made them very comfortable .,low,Shoes#Quality,positive,4,7
2131,They are still a little too tight in the toe area but fit perfect everywhere else .,They,Shoes#Size,positive,0,4
2132,Very comfortable and stylish .,implicit,Clothing#Looking,positive,-1,-1
2133,These ran short in the toe box .,implicit,Shoes#Size,negative,-1,-1
2134,"They are comfortable and soft , move with the body , and do n't easily run .",They,Bottom#Quality,positive,0,4
2135,Fit somewhat small .,implicit,Clothing#Size,negative,-1,-1
2136,The marks left on my feet are atrocious .,implicit,Shoes#Size,negative,-1,-1
2137,"The only problem , ( which other people have mentioned ) , is that they do tend to run narrow , so I would suggest buying them a width wider than you normally do.For a relatively inexpensive shoe , I think that they are a great value.Addendum : I now have three pairs of these shoes , in different colors .",they,Shoes#General,positive,67,71
2138,Way too small !,implicit,Clothing#Size,negative,-1,-1
2139,The fitting directions recommended ordering 1/2 size larger than street shoes which turned out to be a good idea so there was no problem with the fit .,implicit,Shoes#Size,positive,-1,-1
2140,Thin .,implicit,Top#Size,negative,-1,-1
2141,it fit okay,implicit,Clothing#Size,neutral,-1,-1
2142,I for this and a plain shirt under it in 30 degree weather and I stayed pretty warm .,implicit,Top#Quality,positive,-1,-1
2143,They 're just OK-not sure I would purchase again-style is kind of old fashioned,again-style,Shoes#Looking,negative,43,54
2144,That was scratching on my heel .,implicit,Shoes#Quality,negative,-1,-1
2145,The look is nice .,look,Shoes#Looking,positive,4,8
2146,very cute and comfortable .,implicit,Clothing#Quality,positive,-1,-1
